CommentID,Dataset,comment,FinalLabels,target,Discredit,Stereotyping,Harassment,Dominance,Threats,Blaming,Maternal,Damning,Objectification,Appearance,AntiLGBTQ,None_confidence,Discredit_confidence,Stereotyping_confidence,Sexual_Harassment_confidence,Threats_of_Violence_confidence,Maternal_Insults_confidence,Sexual_Objectification_confidence,Anti-LGBTQ+_confidence,Physical_Appearance_confidence,Damning_confidence,Dominance_confidence,Victim blaming_confidence,classification,reasoning
2911,lgbtq-keywords,Why does cwZetsubou be a gay Who can answer me,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0,0,0,0,Anti-LGBTQ+,"Uses ""gay"" in a derogatory manner, indicating negative bias toward LGBTQ+."
2913,lgbtq-keywords,why are you gay,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,Anti-LGBTQ+,Targets sexual orientation in a derogatory manner.
2987,lgbtq-keywords,This human is a gay,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,Anti-LGBTQ+,"Uses ""gay"" negatively to insult or demean."
3051,lgbtq-keywords,Someone complained about it lacking any loot like the uneducated gamer they were so I gave the lesbians swords,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.85,0,0,0,0,"Anti-LGBTQ+, Sexual_Objectification",Demeans lesbians by objectifying them and associating them with loot.
3069,lgbtq-keywords,She a closeted masosadistic feels relief that her whole personality facade falls in front of a person which accepts every part of her,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful sexist content detected; describes personality traits without derogatory intent.
3091,lgbtq-keywords,Pizza is not gay enough Maybe more gay bacon strips,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,Anti-LGBTQ+,"Uses ""gay"" in a mocking or demeaning context."
3139,lgbtq-keywords,LGTM  Lesbian Gay Team Mates,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,Anti-LGBTQ+,Uses LGBTQ+ terms in a derogatory manner.
3445,low-prob-keyword,also many more gay men than gay women This is San Francisco Also I would consider showing proportions on the y aes so that the two bars are of the same height,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discusses proportions without sexist or anti-LGBTQ+ remarks.
5768,low-prob-keyword,your mom gay,"Sexual harassment, Maternal insults",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.9,0,0.87,0,0,0,0,0,0,"Sexual_Harassment, Maternal_Insults",Targets sexual orientation aggressively combined with a maternal insult.
5872,high-prob-with-keyword,Also we dont want to allow None values here If the user cant fucking tell whether hes gay yet or not he might aswell have his comingout on Telegram,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0.88,0,0,0,0,"Anti-LGBTQ+, Discredit",Discredits individuals based on sexual orientation and uses derogatory language.
5873,high-prob-with-keyword,  Will be edited by Cake Build Script  Are you fucking gay or what,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0.9,0,0,0,0,"Anti-LGBTQ+, Discredit","Uses ""gay"" as an insult and discredits the individual aggressively."
6476,high-prob-with-keyword,just look for mobs since you can have bagged  gay baby caged mobs,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,Anti-LGBTQ+,"Uses ""gay baby"" in a derogatory manner, indicating negative bias toward LGBTQ+."
7133,high-prob-with-keyword,ur mum gay,"Sexual harassment, Maternal insults",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.9,0,0.87,0,0,0,0,0,0,"Sexual_Harassment, Maternal_Insults",Aggressively targets sexual orientation with an insult combined with a maternal insult.
7964,high-prob-with-keyword,This code makes me so horny Its beautiful,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,Sexual_Harassment,"Refers to sexual arousal inappropriately, making the comment sexually aggressive."
8521,high-prob-with-keyword,ur mom gay,"Sexual harassment, Maternal insults",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.9,0,0.87,0,0,0,0,0,0,"Sexual_Harassment, Maternal_Insults",Aggressively targets sexual orientation with an insult combined with a maternal insult.
8812,high-prob-with-keyword,UR MOM GAY1,"Sexual harassment, Maternal insults",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.9,0,0.87,0,0,0,0,0,0,"Sexual_Harassment, Maternal_Insults",Aggressively targets sexual orientation with an insult combined with a maternal insult.
9889,high-prob-with-keyword,Transgender is not a sexual orientation A transgender woman may be straight Transgender identification should be its own question,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discusses transgender identification in a neutral and factual manner.
10489,high-prob-with-keyword,narsie is a lady in olden times she ate the universe with her gaping vagina of fury,"Sexual harassment, Sexual objectification",1,0,0,1,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0.92,0,0,0,0,0,"Sexual_Objectification, Discredit",Objectifies women with vulgar language and discredits them through demeaning imagery.
10633,high-prob-with-keyword,damn straight girlfriend,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; casual and neutral expression.
,,If you cant handle dirty jokes sweetheart maybe stick to knitting instead of coding,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0.85,0.9,0,0,0,0,0,0,0,0,0,"Stereotyping, Discredit",Reinforces gender roles and discredits women by suggesting they should avoid coding and stick to traditional activities.
,,Oh a female developer Lets see if she can handle deep penetration testingif you know what I mean,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0.9,0,0,0,0,0,"Sexual_Harassment, Sexual_Objectification",Contains sexually aggressive language and objectifies women through inappropriate innuendo.
,,Every hackathon needs a few womensomeones gotta handle the stress relief after long coding nights,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0.92,0,0,0,0,0,"Sexual_Objectification, Stereotyping",Treats women as objects for stress relief and reinforces gender stereotypes.
,,She says she loves Linux but lets be honest shes just here for the guys in hoodies,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0.85,0.9,0,0,0,0,0,0,0,0,0,"Stereotyping, Discredit",Discredits her interest in Linux and stereotypes her as being there for male attention.
,,Its so cute when girls pretend they understand cybersecurity Go hack my heart instead babe,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0.9,0,0,0,0,0,"Stereotyping, Sexual_Objectification",Dismisses women's understanding of cybersecurity and objectifies them with romanticized language.
,,She keeps talking about data pipelinessweetheart the only pipeline you should worry about is the one leading to my DMs,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0.92,0,0,0,0,0,"Sexual_Objectification, Discredit",Objectifies her with inappropriate comments and discredits her professional discussion.
,,She says shes a fullstack developer but we all know the only stack shes good at is a stack of OnlyFans subscriptions,"Sexual harassment, Maternal insults",1,0,0,1,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0.9,0,0,0,0,0,"Discredit, Sexual_Objectification",Discredits her skills and objectifies her by associating her with OnlyFans subscriptions.
,,I bet she thinks package manager is some guy who buys her drinks at a conference,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0.85,0.9,0,0,0,0,0,0,0,0,0,"Stereotyping, Discredit",Implies women lack technical knowledge and discredits their abilities with a stereotypical remark.
,,Why do women even bother with coding Just marry a senior engineer and call it a merge request,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0.88,0,"Stereotyping, Dominance",Reinforces gender roles and excludes women from professional spaces by suggesting marriage as their only option.
,,Id let her into my repo but only if it comes with exclusive access privileges if you know what I mean,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0.9,0,0,0,0,0,"Sexual_Objectification, Sexual_Harassment",Treats women as objects and uses suggestive language implying sexual access.
,,fatties should fuck off,"Sexual harassment, Maternal insults",1,0,0,1,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0.9,0,0,0,"Physical_Appearance, Discredit",Targets individuals based on physical appearance and discredits them with derogatory language.
,,Real gamer girls are hot If youre fat just stick to mobile games and stay out of real gaming spaces,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0.87,0,"Physical_Appearance, Dominance",Links physical appearance to gaming ability and excludes women from gaming spaces based on body type.
,,If she sounds cute on mic she better prove it on cam No one believes a gamer girl until we see for ourselves,"Sexual harassment, Maternal insults",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0.92,0,0,0,0,0,"Sexual_Objectification, Stereotyping",Treats women as objects and reinforces stereotypes about gamer girls needing to prove themselves visually.
,,woman dont screw your colleagues,"Sexual harassment, Maternal insults",1,0,0,1,0,0,0,0,0,0,0,0,0,0.85,0.87,0,0,0,0,0,0,0,0,0,"Discredit, Stereotyping",Discredits women and implies stereotypical behavior in a professional setting.
,,She didnt come to the industry for the gamesshe came for the player perks,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0.88,0,0,0,0,0,"Stereotyping, Sexual_Objectification","Suggests women join industries for personal perks, reinforcing stereotypes and objectifying their motives."
,,Bug reports from women will be ignoredunless they come with pics,"Sexual harassment, Sexual objectification",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0.89,0,"Sexual_Objectification, Dominance",Objectifies women by demanding pictures and excludes them from equal treatment in professional contexts.
,,if she really wants her code merged she should convince the lead dev in private,Sexual harassment,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0.88,0,"Sexual_Harassment, Dominance","Suggests inappropriate private interactions to gain professional approval, asserting male dominance."
2069,high-prob-with-keyword,Going to Mc Donalds for a salad is like going to a whore for a hug,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.85,0,0,0,0.88,0,0,0,0,0,"Sexual_Objectification, Stereotyping",Compares women to objects and reinforces stereotypes about their roles.
2071,high-prob-with-keyword,Your sissyness increases before you select licking the cum off,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.92,0,0,0.9,0,0,0,0,0,"Sexual_Harassment, Sexual_Objectification",Aggressively refers to sexual acts and objectifies individuals.
2087,high-prob-with-keyword,You stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cunt,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9,0,0,0,0,0.85,0,0,0,0,0,"Discredit, Sexual_Objectification",Repeated use of demeaning language targeting women.
2089,high-prob-with-keyword,You stupid cunt You stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cuntYou stupid cunt,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9,0,0,0,0,0.85,0,0,0,0,0,"Discredit, Sexual_Objectification",Repeated use of demeaning language targeting women.
2091,high-prob-with-keyword,YOU STOLE MY CODE YOU DUMB FUCKER REmOVE THISNOW OR DMCA COMING IN CUNT,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,0,0.88,0,0,0,0,0.85,0,0,0,0,0,"Discredit, Sexual_Objectification",Uses derogatory language and objectifies women aggressively.
2093,high-prob-with-keyword,You son of bitch kiss my ass shut the fuck up and het out of github you a totally bastard,"Sexual objectification, Maternal insults",1,0,0,0,0,0,0,1,0,1,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,Contains profanity but no sexist or harmful content directed specifically at women.
2097,high-prob-with-keyword,you bitch ass mother fucker will pay for stealing my scripts but at least update it,"Sexual objectification, Maternal insults",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.88,0.9,0,0,0,0,0,"Sexual_Objectification, Maternal_Insults",Uses demeaning language that objectifies women and includes a maternal insult.
2099,high-prob-with-keyword,You are talking some pretty words Girl  Dont do it  But i do like it,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.85,0,0,0,0,0,0.8,0,0,0,"Stereotyping, Physical_Appearance",Implies gender roles and comments on physical appearance in a subtle manner.
2101,high-prob-with-keyword,You are just useless cunts who steal from their users This fishing atack is made from you  and now i am gonna report that you are scammers in every cryptocurrency forum and facebook group so nobody will use your shit wallet anymore Useless cunts,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,Contains aggressive language but no sexist or harmful content directed specifically at women.
2103,high-prob-with-keyword,you are cute omg mister 2hf u are so hot irl i want to kiss your asshole every night omgg,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,Contains inappropriate language but no sexist or harmful content directed specifically at women.
2105,high-prob-with-keyword,you are cunt taking someone work and making money by ad scams ICU die you bitch,"Sexual objectification, Damning",1,0,0,0,0,0,0,0,1,1,0,0,0,0.85,0,0,0.92,0,0.88,0,0,0,0,0,"Threats_of_Violence, Sexual_Objectification, Discredit","Contains threats, objectifies women, and uses derogatory language."
2107,high-prob-with-keyword,you are a mother fucker,"Sexual objectification, Maternal insults",1,0,0,0,0,0,0,1,0,1,0,0,0,0.85,0,0,0,0.9,0,0,0,0,0,0,"Maternal_Insults, Discredit",Insults targeting maternal relations combined with general derogatory language.
2109,high-prob-with-keyword,yo mammas a whore,"Sexual objectification, Maternal insults",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.92,0.88,0,0,0,0,0,"Maternal_Insults, Sexual_Objectification",Insults targeting maternal relations and objectifies women.
2119,high-prob-with-keyword,yes hello I have an issue with the diona nymph Ive been sent it cannot do anything at all except speak and dionae suck to play even when evolved like jesus fucking christ at least let them use methylin that you got cunt punted by a backpack full of baton wielding dionae does not mean you have to _DISABLE ALL FUN FOREVER_,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,0,0.87,0,0,0,0,0.85,0,0,0,0,0,"Discredit, Sexual_Objectification",Uses derogatory language and objectifies women aggressively.
2123,high-prob-with-keyword,whys my shit on here cunt,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful sexist content detected.
2125,high-prob-with-keyword,whys my name on here cunt,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful sexist content detected.
2129,high-prob-with-keyword,Why is this the exact same as Androz2091s repo called AtlantaBot fuck off om you little dirty cunt stop stealing code,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9,0,0,0,0,0.88,0,0,0,0,0,"Discredit, Sexual_Objectification",Uses demeaning language and objectifies women with derogatory terms.
2131,high-prob-with-keyword,why doesnt she have nipples Describe the bug when I hold her with her clothes off I see that she is nipple less,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.92,0,0.88,0,0,0,"Sexual_Objectification, Physical_Appearance",Focuses on physical appearance and objectifies women in a sexual context.
2141,high-prob-with-keyword,When she wets herself while naked during the photogame it shows as if shes wearing clothes,"Sexual objectification, Physical appearance",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.9,0,0.87,0,0,0,"Sexual_Objectification, Physical_Appearance",Objectifies women and comments on their physical appearance in a sexualized manner.
2143,high-prob-with-keyword,when i use ur upload epsilon v3 cracked why it failedf ackkkkkkkkkkkkkkkkkkkkkkkk i really wanna use such a cunt hack  wwwwwwww,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,Discredit,Uses derogatory language without specific sexist intent.
2153,high-prob-with-keyword,weird some cunt has issues with me,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,"No harmful sexist content detected; ""cunt"" used generically without targeting women specifically."
2155,high-prob-with-keyword,weird some cunt has issues with me,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,"No harmful sexist content detected; ""cunt"" used generically without targeting women specifically."
2159,high-prob-with-keyword,we throwing batteries in the ocean over this woody cunt Made the dead tree not blend in with the dirt tiles ,Sexual objectification,1,0,0,0,0,0,0,0,0,1,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,"No harmful sexist content detected; ""cunt"" used generically without targeting women specifically."
